Code,Code,county_and_state,county,state,Year,Labor Force,Employed,Unemployed,Unemployment_Rate_percent
29,11,"Barton County, MO",Barton County,MO,2015,"5,295","5,003",292,5.5
29,13,"Bates County, MO",Bates County,MO,2015,"8,103","7,601",502,6.2
29,15,"Benton County, MO",Benton County,MO,2015,"7,151","6,675",476,6.7
29,17,"Bollinger County, MO",Bollinger County,MO,2015,"5,521","5,206",315,5.7
29,19,"Boone County, MO",Boone County,MO,2015,"98,238","94,717","3,521",3.6
29,21,"Buchanan County, MO",Buchanan County,MO,2015,"46,208","44,045","2,163",4.7
29,23,"Butler County, MO",Butler County,MO,2015,"18,866","17,674","1,192",6.3
29,25,"Caldwell County, MO",Caldwell County,MO,2015,"4,368","4,165",203,4.6
29,27,"Callaway County, MO",Callaway County,MO,2015,"21,542","20,507","1,035",4.8
29,29,"Camden County, MO",Camden County,MO,2015,"18,644","17,400","1,244",6.7
29,31,"Cape Girardeau County, MO",Cape Girardeau County,MO,2015,"40,612","38,827","1,785",4.4
29,33,"Carroll County, MO",Carroll County,MO,2015,"4,789","4,494",295,6.2
29,35,"Carter County, MO",Carter County,MO,2015,"2,496","2,307",189,7.6
29,37,"Cass County, MO",Cass County,MO,2015,"53,555","50,932","2,623",4.9
29,39,"Cedar County, MO",Cedar County,MO,2015,"5,857","5,542",315,5.4
29,41,"Chariton County, MO",Chariton County,MO,2015,"3,830","3,646",184,4.8
29,43,"Christian County, MO",Christian County,MO,2015,"42,786","40,943","1,843",4.3
29,45,"Clark County, MO",Clark County,MO,2015,"3,415","3,166",249,7.3
29,47,"Clay County, MO",Clay County,MO,2015,"131,384","125,297","6,087",4.6
29,49,"Clinton County, MO",Clinton County,MO,2015,"10,925","10,384",541,5
29,51,"Cole County, MO",Cole County,MO,2015,"39,133","37,538","1,595",4.1
29,53,"Cooper County, MO",Cooper County,MO,2015,"7,569","7,123",446,5.9
29,55,"Crawford County, MO",Crawford County,MO,2015,"10,845","10,179",666,6.1
29,57,"Dade County, MO",Dade County,MO,2015,"3,549","3,364",185,5.2
29,59,"Dallas County, MO",Dallas County,MO,2015,"6,937","6,497",440,6.3
29,61,"Daviess County, MO",Daviess County,MO,2015,"4,061","3,872",189,4.7
29,63,"DeKalb County, MO",DeKalb County,MO,2015,"5,018","4,780",238,4.7
29,65,"Dent County, MO",Dent County,MO,2015,"6,262","5,890",372,5.9
29,67,"Douglas County, MO",Douglas County,MO,2015,"5,010","4,663",347,6.9
29,69,"Dunklin County, MO",Dunklin County,MO,2015,"13,051","11,982","1,069",8.2
29,71,"Franklin County, MO",Franklin County,MO,2015,"52,207","49,509","2,698",5.2
29,73,"Gasconade County, MO",Gasconade County,MO,2015,"7,634","7,304",330,4.3
29,75,"Gentry County, MO",Gentry County,MO,2015,"3,592","3,438",154,4.3
29,77,"Greene County, MO",Greene County,MO,2015,"148,369","142,081","6,288",4.2
29,79,"Grundy County, MO",Grundy County,MO,2015,"4,880","4,674",206,4.2
29,81,"Harrison County, MO",Harrison County,MO,2015,"3,963","3,758",205,5.2
29,83,"Henry County, MO",Henry County,MO,2015,"10,050","9,491",559,5.6
29,85,"Hickory County, MO",Hickory County,MO,2015,"3,700","3,450",250,6.8
29,87,"Holt County, MO",Holt County,MO,2015,"2,692","2,593",99,3.7
29,89,"Howard County, MO",Howard County,MO,2015,"5,015","4,765",250,5
29,91,"Howell County, MO",Howell County,MO,2015,"16,254","15,189","1,065",6.6
29,93,"Iron County, MO",Iron County,MO,2015,"3,830","3,521",309,8.1
29,95,"Jackson County, MO",Jackson County,MO,2015,"360,910","339,191","21,719",6
29,97,"Jasper County, MO",Jasper County,MO,2015,"57,705","55,185","2,520",4.4
29,99,"Jefferson County, MO",Jefferson County,MO,2015,"116,938","111,148","5,790",5
29,101,"Johnson County, MO",Johnson County,MO,2015,"22,972","21,711","1,261",5.5
29,103,"Knox County, MO",Knox County,MO,2015,"1,950","1,873",77,3.9
29,105,"Laclede County, MO",Laclede County,MO,2015,"15,843","14,817","1,026",6.5
29,107,"Lafayette County, MO",Lafayette County,MO,2015,"17,075","16,232",843,4.9
29,109,"Lawrence County, MO",Lawrence County,MO,2015,"17,773","16,885",888,5
29,111,"Lewis County, MO",Lewis County,MO,2015,"5,181","4,921",260,5
29,113,"Lincoln County, MO",Lincoln County,MO,2015,"26,795","25,383","1,412",5.3
29,115,"Linn County, MO",Linn County,MO,2015,"5,213","4,840",373,7.2
29,117,"Livingston County, MO",Livingston County,MO,2015,"7,259","6,944",315,4.3
29,119,"McDonald County, MO",McDonald County,MO,2015,"10,347","9,847",500,4.8
29,121,"Macon County, MO",Macon County,MO,2015,"7,425","7,022",403,5.4
29,123,"Madison County, MO",Madison County,MO,2015,"5,486","5,157",329,6
29,125,"Maries County, MO",Maries County,MO,2015,"3,913","3,701",212,5.4
29,127,"Marion County, MO",Marion County,MO,2015,"14,659","13,995",664,4.5
29,129,"Mercer County, MO",Mercer County,MO,2015,"1,876","1,791",85,4.5
29,131,"Miller County, MO",Miller County,MO,2015,"11,584","10,873",711,6.1
29,133,"Mississippi County, MO",Mississippi County,MO,2015,"6,246","5,877",369,5.9
29,135,"Moniteau County, MO",Moniteau County,MO,2015,"7,354","6,987",367,5
29,137,"Monroe County, MO",Monroe County,MO,2015,"4,184","3,962",222,5.3
29,139,"Montgomery County, MO",Montgomery County,MO,2015,"5,672","5,385",287,5.1
29,141,"Morgan County, MO",Morgan County,MO,2015,"8,031","7,479",552,6.9
29,143,"New Madrid County, MO",New Madrid County,MO,2015,"8,531","7,990",541,6.3
29,145,"Newton County, MO",Newton County,MO,2015,"28,266","26,948","1,318",4.7
29,147,"Nodaway County, MO",Nodaway County,MO,2015,"10,947","10,399",548,5
29,149,"Oregon County, MO",Oregon County,MO,2015,"4,138","3,871",267,6.5
29,151,"Osage County, MO",Osage County,MO,2015,"7,114","6,842",272,3.8
29,153,"Ozark County, MO",Ozark County,MO,2015,"3,628","3,333",295,8.1
29,155,"Pemiscot County, MO",Pemiscot County,MO,2015,"7,006","6,359",647,9.2
29,157,"Perry County, MO",Perry County,MO,2015,"10,146","9,711",435,4.3
29,159,"Pettis County, MO",Pettis County,MO,2015,"20,800","19,684","1,116",5.4
29,161,"Phelps County, MO",Phelps County,MO,2015,"19,452","18,396","1,056",5.4
